# x,y,psi,psi_target,v_target -- speed-optimised centreline exported by tuner.tools.raceline_optimizer from a cone_recorder map.
# source_map=/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/acceleration_20260916/cone_map.json
# lateral_offsets=False
# centreline_lap_time_s=7.784 (no lateral optimisation -- diagnostic centreline)
# psi_target: shaped heading-lead reference (see late_turn_in_investigation.md Part 8/9), NOT the geometric path tangent (psi). Backward-compatible: a loader reading only 4 columns (x,y,psi,v_target) still parses this file.
x,y,psi,psi_target,v_target
45.0050,0.0000,0.00000,0.00000,16.7000
45.0701,0.0000,0.00000,0.00000,16.7000
45.1351,0.0000,0.00000,0.00000,16.7000
45.2002,0.0000,0.00000,0.00000,16.7000
45.2653,0.0000,0.00000,0.00000,16.7000
45.3303,0.0000,0.00000,0.00000,16.7000
45.3954,0.0000,0.00000,0.00000,16.7000
45.4605,0.0000,0.00000,0.00000,16.7000
45.5255,0.0000,0.00000,0.00000,16.7000
45.5906,0.0000,0.00000,0.00000,16.7000
45.6557,0.0000,0.00000,0.00000,16.7000
45.7207,0.0000,0.00000,0.00000,16.7000
45.7858,0.0000,0.00000,0.00000,16.7000
45.8509,0.0000,0.00000,0.00000,16.7000
45.9159,0.0000,0.00000,0.00000,16.7000
45.9810,0.0000,0.00000,0.00000,16.7000
46.0460,0.0000,0.00000,0.00000,16.7000
46.1111,0.0000,0.00000,0.00000,16.7000
46.1762,0.0000,0.00000,0.00000,16.7000
46.2412,0.0000,0.00000,0.00000,16.7000
46.3063,0.0000,0.00000,0.00000,16.7000
46.3714,0.0000,0.00000,0.00000,16.7000
46.4364,0.0000,0.00000,0.00000,16.7000
46.5015,0.0000,0.00000,0.00000,16.7000
46.5666,0.0000,0.00000,0.00000,16.7000
46.6316,0.0000,0.00000,0.00000,16.7000
46.6967,0.0000,0.00000,0.00000,16.7000
46.7618,0.0000,0.00000,0.00000,16.7000
46.8268,0.0000,0.00000,0.00000,16.7000
46.8919,0.0000,0.00000,0.00000,16.7000
46.9570,0.0000,0.00000,0.00000,16.7000
47.0220,0.0000,0.00000,0.00000,16.7000
47.0871,0.0000,0.00000,0.00000,16.7000
47.1522,0.0000,0.00000,0.00000,16.7000
47.2172,0.0000,0.00000,0.00000,16.7000
47.2823,0.0000,0.00000,0.00000,16.7000
47.3473,0.0000,0.00000,0.00000,16.7000
47.4124,0.0000,0.00000,0.00000,16.7000
47.4775,0.0000,0.00000,0.00000,16.7000
47.5425,0.0000,0.00000,0.00000,16.7000
47.6076,0.0000,0.00000,0.00000,16.7000
47.6727,0.0000,0.00000,0.00000,16.7000
47.7377,0.0000,0.00000,0.00000,16.7000
47.8028,0.0000,0.00000,0.00000,16.7000
47.8679,0.0000,0.00000,0.00000,16.7000
47.9329,0.0000,0.00000,0.00000,16.7000
47.9980,0.0000,0.00000,0.00000,16.7000
48.0631,0.0000,0.00000,0.00000,16.7000
48.1281,0.0000,0.00000,0.00000,16.7000
48.1932,0.0000,0.00000,0.00000,16.7000
48.2583,0.0000,0.00000,0.00000,16.7000
48.3233,0.0000,0.00000,0.00000,16.7000
48.3884,0.0000,0.00000,0.00000,16.7000
48.4535,0.0000,0.00000,0.00000,16.7000
48.5185,0.0000,0.00000,0.00000,16.7000
48.5836,0.0000,0.00000,0.00000,16.7000
48.6486,0.0000,0.00000,0.00000,16.7000
48.7137,0.0000,0.00000,0.00000,16.7000
48.7788,0.0000,0.00000,0.00000,16.7000
48.8438,0.0000,0.00000,0.00000,16.7000
48.9089,0.0000,0.00000,0.00000,16.7000
48.9740,0.0000,0.00000,0.00000,16.7000
49.0390,0.0000,0.00000,0.00000,16.7000
49.1041,0.0000,0.00000,0.00000,16.7000
49.1692,0.0000,0.00000,0.00000,16.7000
49.2342,0.0000,0.00000,0.00000,16.7000
49.2993,0.0000,0.00000,0.00000,16.7000
49.3644,0.0000,0.00000,0.00000,16.7000
49.4294,0.0000,0.00000,0.00000,16.7000
49.4945,0.0000,0.00000,0.00000,16.7000
49.5596,0.0000,0.00000,0.00000,16.7000
49.6246,0.0000,0.00000,0.00000,16.7000
49.6897,0.0000,0.00000,0.00000,16.7000
49.7548,0.0000,0.00000,0.00000,16.7000
49.8198,0.0000,0.00000,0.00000,16.7000
49.8849,0.0000,0.00000,0.00000,16.7000
49.9499,0.0000,0.00000,0.00000,16.7000
50.0150,0.0000,0.00000,0.00000,16.7000
50.0801,0.0000,0.00000,0.00000,16.7000
50.1451,0.0000,0.00000,0.00000,16.7000
50.2102,0.0000,0.00000,0.00000,16.7000
50.2753,0.0000,0.00000,0.00000,16.7000
50.3403,0.0000,0.00000,0.00000,16.7000
50.4054,0.0000,0.00000,0.00000,16.7000
50.4705,0.0000,0.00000,0.00000,16.7000
50.5355,0.0000,0.00000,0.00000,16.7000
50.6006,0.0000,0.00000,0.00000,16.7000
50.6657,0.0000,0.00000,0.00000,16.7000
50.7307,0.0000,0.00000,0.00000,16.7000
50.7958,0.0000,0.00000,0.00000,16.7000
50.8609,0.0000,0.00000,0.00000,16.7000
50.9259,0.0000,0.00000,0.00000,16.7000
50.9910,0.0000,0.00000,0.00000,16.7000
51.0561,0.0000,0.00000,0.00000,16.7000
51.1211,0.0000,0.00000,0.00000,16.7000
51.1862,0.0000,0.00000,0.00000,16.7000
51.2513,0.0000,0.00000,0.00000,16.7000
51.3163,0.0000,0.00000,0.00000,16.7000
51.3814,0.0000,0.00000,0.00000,16.7000
51.4464,0.0000,0.00000,0.00000,16.7000
51.5115,0.0000,0.00000,0.00000,16.7000
51.5766,0.0000,0.00000,0.00000,16.7000
51.6416,0.0000,0.00000,0.00000,16.7000
51.7067,0.0000,0.00000,0.00000,16.7000
51.7718,0.0000,0.00000,0.00000,16.7000
51.8368,0.0000,0.00000,0.00000,16.7000
51.9019,0.0000,0.00000,0.00000,16.7000
51.9670,0.0000,0.00000,0.00000,16.7000
52.0320,0.0000,0.00000,0.00000,16.7000
52.0971,0.0000,0.00000,0.00000,16.7000
52.1622,0.0000,0.00000,0.00000,16.7000
52.2272,0.0000,0.00000,0.00000,16.7000
52.2923,0.0000,0.00000,0.00000,16.7000
52.3574,0.0000,0.00000,0.00000,16.7000
52.4224,0.0000,0.00000,0.00000,16.7000
52.4875,0.0000,0.00000,0.00000,16.7000
52.5526,0.0000,0.00000,0.00000,16.7000
52.6176,0.0000,0.00000,0.00000,16.7000
52.6827,0.0000,0.00000,0.00000,16.7000
52.7477,0.0000,0.00000,0.00000,16.7000
52.8128,0.0000,0.00000,0.00000,16.7000
52.8779,0.0000,0.00000,0.00000,16.7000
52.9429,0.0000,0.00000,0.00000,16.7000
53.0080,0.0000,0.00000,0.00000,16.7000
53.0731,0.0000,0.00000,0.00000,16.7000
53.1381,0.0000,0.00000,0.00000,16.7000
53.2032,0.0000,0.00000,0.00000,16.7000
53.2683,0.0000,0.00000,0.00000,16.7000
53.3333,0.0000,0.00000,0.00000,16.7000
53.3984,0.0000,0.00000,0.00000,16.7000
53.4635,0.0000,0.00000,0.00000,16.7000
53.5285,0.0000,0.00000,0.00000,16.7000
53.5936,0.0000,0.00000,0.00000,16.7000
53.6587,0.0000,0.00000,0.00000,16.7000
53.7237,0.0000,0.00000,0.00000,16.7000
53.7888,0.0000,0.00000,0.00000,16.7000
53.8539,0.0000,0.00000,0.00000,16.7000
53.9189,0.0000,0.00000,0.00000,16.7000
53.9840,0.0000,0.00000,0.00000,16.7000
54.0490,0.0000,0.00000,0.00000,16.7000
54.1141,0.0000,0.00000,0.00000,16.7000
54.1792,0.0000,0.00000,0.00000,16.7000
54.2442,0.0000,0.00000,0.00000,16.7000
54.3093,0.0000,0.00000,0.00000,16.7000
54.3744,0.0000,0.00000,0.00000,16.7000
54.4394,0.0000,0.00000,0.00000,16.7000
54.5045,0.0000,0.00000,0.00000,16.7000
54.5696,0.0000,0.00000,0.00000,16.7000
54.6346,0.0000,0.00000,0.00000,16.7000
54.6997,0.0000,0.00000,0.00000,16.7000
54.7648,0.0000,0.00000,0.00000,16.7000
54.8298,0.0000,0.00000,0.00000,16.7000
54.8949,0.0000,0.00000,0.00000,16.7000
54.9600,0.0000,0.00000,0.00000,16.7000
55.0250,0.0000,0.00000,0.00000,16.7000
55.0901,0.0000,0.00000,0.00000,16.7000
55.1552,0.0000,0.00000,0.00000,16.7000
55.2202,0.0000,0.00000,0.00000,16.7000
55.2853,0.0000,0.00000,0.00000,16.7000
55.3504,0.0000,0.00000,0.00000,16.7000
55.4154,0.0000,0.00000,0.00000,16.7000
55.4805,0.0000,0.00000,0.00000,16.7000
55.5455,0.0000,0.00000,0.00000,16.7000
55.6106,0.0000,0.00000,0.00000,16.7000
55.6757,0.0000,0.00000,0.00000,16.7000
55.7407,0.0000,0.00000,0.00000,16.7000
55.8058,0.0000,0.00000,0.00000,16.7000
55.8709,0.0000,0.00000,0.00000,16.7000
55.9359,0.0000,0.00000,0.00000,16.7000
56.0010,0.0000,0.00000,0.00000,16.7000
56.0661,0.0000,0.00000,0.00000,16.7000
56.1311,0.0000,0.00000,0.00000,16.7000
56.1962,0.0000,0.00000,0.00000,16.7000
56.2613,0.0000,0.00000,0.00000,16.7000
56.3263,0.0000,0.00000,0.00000,16.7000
56.3914,0.0000,0.00000,0.00000,16.7000
56.4565,0.0000,0.00000,0.00000,16.7000
56.5215,0.0000,0.00000,0.00000,16.7000
56.5866,0.0000,0.00000,0.00000,16.7000
56.6517,0.0000,0.00000,0.00000,16.7000
56.7167,0.0000,0.00000,0.00000,16.7000
56.7818,0.0000,0.00000,0.00000,16.7000
56.8468,0.0000,0.00000,0.00000,16.7000
56.9119,0.0000,0.00000,0.00000,16.7000
56.9770,0.0000,0.00000,0.00000,16.7000
57.0420,0.0000,0.00000,0.00000,16.7000
57.1071,0.0000,0.00000,0.00000,16.7000
57.1722,0.0000,0.00000,0.00000,16.7000
57.2372,0.0000,0.00000,0.00000,16.7000
57.3023,0.0000,0.00000,0.00000,16.7000
57.3674,0.0000,0.00000,0.00000,16.7000
57.4324,0.0000,0.00000,0.00000,16.7000
57.4975,0.0000,0.00000,0.00000,16.7000
57.5626,0.0000,0.00000,0.00000,16.7000
57.6276,0.0000,0.00000,0.00000,16.7000
57.6927,0.0000,0.00000,0.00000,16.7000
57.7578,0.0000,0.00000,0.00000,16.7000
57.8228,0.0000,0.00000,0.00000,16.7000
57.8879,0.0000,0.00000,0.00000,16.7000
57.9530,0.0000,0.00000,0.00000,16.7000
58.0180,0.0000,0.00000,0.00000,16.7000
58.0831,0.0000,0.00000,0.00000,16.7000
58.1481,0.0000,0.00000,0.00000,16.7000
58.2132,0.0000,0.00000,0.00000,16.7000
58.2783,0.0000,0.00000,0.00000,16.7000
58.3433,0.0000,0.00000,0.00000,16.7000
58.4084,0.0000,0.00000,0.00000,16.7000
58.4735,0.0000,0.00000,0.00000,16.7000
58.5385,0.0000,0.00000,0.00000,16.7000
58.6036,0.0000,0.00000,0.00000,16.7000
58.6687,0.0000,0.00000,0.00000,16.7000
58.7337,0.0000,0.00000,0.00000,16.7000
58.7988,0.0000,0.00000,0.00000,16.7000
58.8639,0.0000,0.00000,0.00000,16.7000
58.9289,0.0000,0.00000,0.00000,16.7000
58.9940,0.0000,0.00000,0.00000,16.7000
59.0591,0.0000,0.00000,0.00000,16.7000
59.1241,0.0000,0.00000,0.00000,16.7000
59.1892,0.0000,0.00000,0.00000,16.7000
59.2543,0.0000,0.00000,0.00000,16.7000
59.3193,0.0000,0.00000,0.00000,16.7000
59.3844,0.0000,0.00000,0.00000,16.7000
59.4494,0.0000,0.00000,0.00000,16.7000
59.5145,0.0000,0.00000,0.00000,16.7000
59.5796,0.0000,0.00000,0.00000,16.7000
59.6446,0.0000,0.00000,0.00000,16.7000
59.7097,0.0000,0.00000,0.00000,16.7000
59.7748,0.0000,0.00000,0.00000,16.7000
59.8398,0.0000,0.00000,0.00000,16.7000
59.9049,0.0000,0.00000,0.00000,16.7000
59.9700,0.0000,0.00000,0.00000,16.7000
60.0350,0.0000,0.00000,0.00000,16.7000
60.1001,0.0000,0.00000,0.00000,16.7000
60.1652,0.0000,0.00000,0.00000,16.7000
60.2302,0.0000,0.00000,0.00000,16.7000
60.2953,0.0000,0.00000,0.00000,16.7000
60.3604,0.0000,0.00000,0.00000,16.7000
60.4254,0.0000,0.00000,0.00000,16.7000
60.4905,0.0000,0.00000,0.00000,16.7000
60.5556,0.0000,0.00000,0.00000,16.7000
60.6206,0.0000,0.00000,0.00000,16.7000
60.6857,0.0000,0.00000,0.00000,16.7000
60.7508,0.0000,0.00000,0.00000,16.7000
60.8158,0.0000,0.00000,0.00000,16.7000
60.8809,0.0000,0.00000,0.00000,16.7000
60.9459,0.0000,0.00000,0.00000,16.7000
61.0110,0.0000,0.00000,0.00000,16.7000
61.0761,0.0000,0.00000,0.00000,16.7000
61.1411,0.0000,0.00000,0.00000,16.7000
61.2062,0.0000,0.00000,0.00000,16.7000
61.2713,0.0000,0.00000,0.00000,16.7000
61.3363,0.0000,0.00000,0.00000,16.7000
61.4014,0.0000,0.00000,0.00000,16.7000
61.4665,0.0000,0.00000,0.00000,16.7000
61.5315,0.0000,0.00000,0.00000,16.7000
61.5966,0.0000,0.00000,0.00000,16.7000
61.6617,0.0000,0.00000,0.00000,16.7000
61.7267,0.0000,0.00000,0.00000,16.7000
61.7918,0.0000,0.00000,0.00000,16.7000
61.8569,0.0000,0.00000,0.00000,16.7000
61.9219,0.0000,0.00000,0.00000,16.7000
61.9870,0.0000,0.00000,0.00000,16.7000
62.0521,0.0000,0.00000,0.00000,16.7000
62.1171,0.0000,0.00000,0.00000,16.7000
62.1822,0.0000,0.00000,0.00000,16.7000
62.2472,0.0000,0.00000,0.00000,16.7000
62.3123,0.0000,0.00000,0.00000,16.7000
62.3774,0.0000,0.00000,0.00000,16.7000
62.4424,0.0000,0.00000,0.00000,16.7000
62.5075,0.0000,0.00000,0.00000,16.7000
62.5726,0.0000,0.00000,0.00000,16.7000
62.6376,0.0000,0.00000,0.00000,16.7000
62.7027,0.0000,0.00000,0.00000,16.7000
62.7678,0.0000,0.00000,0.00000,16.7000
62.8328,0.0000,0.00000,0.00000,16.7000
62.8979,0.0000,0.00000,0.00000,16.7000
62.9630,0.0000,0.00000,0.00000,16.7000
63.0280,0.0000,0.00000,0.00000,16.7000
63.0931,0.0000,0.00000,0.00000,16.7000
63.1582,0.0000,0.00000,0.00000,16.7000
63.2232,0.0000,0.00000,0.00000,16.7000
63.2883,0.0000,0.00000,0.00000,16.7000
63.3534,0.0000,0.00000,0.00000,16.7000
63.4184,0.0000,0.00000,0.00000,16.7000
63.4835,0.0000,0.00000,0.00000,16.7000
63.5485,0.0000,0.00000,0.00000,16.7000
63.6136,0.0000,0.00000,0.00000,16.7000
63.6787,0.0000,0.00000,0.00000,16.7000
63.7437,0.0000,0.00000,0.00000,16.7000
63.8088,0.0000,0.00000,0.00000,16.7000
63.8739,0.0000,0.00000,0.00000,16.7000
63.9389,0.0000,0.00000,0.00000,16.7000
64.0040,0.0000,0.00000,0.00000,16.7000
64.0691,0.0000,0.00000,0.00000,16.7000
64.1341,0.0000,0.00000,0.00000,16.7000
64.1992,0.0000,0.00000,0.00000,16.7000
64.2643,0.0000,0.00000,0.00000,16.7000
64.3293,0.0000,0.00000,0.00000,16.7000
64.3944,0.0000,0.00000,0.00000,16.7000
64.4595,0.0000,0.00000,0.00000,16.7000
64.5245,0.0000,0.00000,0.00000,16.7000
64.5896,0.0000,0.00000,0.00000,16.7000
64.6547,0.0000,0.00000,0.00000,16.7000
64.7197,0.0000,0.00000,0.00000,16.7000
64.7848,0.0000,0.00000,0.00000,16.7000
64.8498,0.0000,0.00000,0.00000,16.7000
64.9149,0.0000,0.00000,0.00000,16.7000
64.9800,0.0000,0.00000,0.00000,16.7000
65.0450,0.0000,0.00000,0.00000,16.7000
65.1101,0.0000,0.00000,0.00000,16.7000
65.1752,0.0000,0.00000,0.00000,16.7000
65.2402,0.0000,0.00000,0.00000,16.7000
65.3053,0.0000,0.00000,0.00000,16.7000
65.3704,0.0000,0.00000,0.00000,16.7000
65.4354,0.0000,0.00000,0.00000,16.7000
65.5005,0.0000,0.00000,0.00000,16.7000
65.5656,0.0000,0.00000,0.00000,16.7000
65.6306,0.0000,0.00000,0.00000,16.7000
65.6957,0.0000,0.00000,0.00000,16.7000
65.7608,0.0000,0.00000,0.00000,16.7000
65.8258,0.0000,0.00000,0.00000,16.7000
65.8909,0.0000,0.00000,0.00000,16.7000
65.9560,0.0000,0.00000,0.00000,16.7000
66.0210,0.0000,0.00000,0.00000,16.7000
66.0861,0.0000,0.00000,0.00000,16.7000
66.1512,0.0000,0.00000,0.00000,16.7000
66.2162,0.0000,0.00000,0.00000,16.7000
66.2813,0.0000,0.00000,0.00000,16.7000
66.3463,0.0000,0.00000,0.00000,16.7000
66.4114,0.0000,0.00000,0.00000,16.7000
66.4765,0.0000,0.00000,0.00000,16.7000
66.5415,0.0000,0.00000,0.00000,16.7000
66.6066,0.0000,0.00000,0.00000,16.7000
66.6717,0.0000,0.00000,0.00000,16.7000
66.7367,0.0000,0.00000,0.00000,16.7000
66.8018,0.0000,0.00000,0.00000,16.7000
66.8669,0.0000,0.00000,0.00000,16.7000
66.9319,0.0000,0.00000,0.00000,16.7000
66.9970,0.0000,0.00000,0.00000,16.7000
67.0621,0.0000,0.00000,0.00000,16.7000
67.1271,0.0000,0.00000,0.00000,16.7000
67.1922,0.0000,0.00000,0.00000,16.7000
67.2573,0.0000,0.00000,0.00000,16.7000
67.3223,0.0000,0.00000,0.00000,16.7000
67.3874,0.0000,0.00000,0.00000,16.7000
67.4525,0.0000,0.00000,0.00000,16.7000
67.5175,0.0000,0.00000,0.00000,16.7000
67.5826,0.0000,0.00000,0.00000,16.7000
67.6476,0.0000,0.00000,0.00000,16.7000
67.7127,0.0000,0.00000,0.00000,16.7000
67.7778,0.0000,0.00000,0.00000,16.7000
67.8428,0.0000,0.00000,0.00000,16.7000
67.9079,0.0000,0.00000,0.00000,16.7000
67.9730,0.0000,0.00000,0.00000,16.7000
68.0380,0.0000,0.00000,0.00000,16.7000
68.1031,0.0000,0.00000,0.00000,16.7000
68.1682,0.0000,0.00000,0.00000,16.7000
68.2332,0.0000,0.00000,0.00000,16.7000
68.2983,0.0000,0.00000,0.00000,16.7000
68.3634,0.0000,0.00000,0.00000,16.7000
68.4284,0.0000,0.00000,0.00000,16.7000
68.4935,0.0000,0.00000,0.00000,16.7000
68.5586,0.0000,0.00000,0.00000,16.7000
68.6236,0.0000,0.00000,0.00000,16.7000
68.6887,0.0000,0.00000,0.00000,16.7000
68.7538,0.0000,0.00000,0.00000,16.7000
68.8188,0.0000,0.00000,0.00000,16.7000
68.8839,0.0000,0.00000,0.00000,16.7000
68.9489,0.0000,0.00000,0.00000,16.7000
69.0140,0.0000,0.00000,0.00000,16.7000
69.0791,0.0000,0.00000,0.00000,16.7000
69.1441,0.0000,0.00000,0.00000,16.7000
69.2092,0.0000,0.00000,0.00000,16.7000
69.2743,0.0000,0.00000,0.00000,16.7000
69.3393,0.0000,0.00000,0.00000,16.7000
69.4044,0.0000,0.00000,0.00000,16.7000
69.4695,0.0000,0.00000,0.00000,16.7000
69.5345,0.0000,0.00000,0.00000,16.7000
69.5996,0.0000,0.00000,0.00000,16.7000
69.6647,0.0000,0.00000,0.00000,16.7000
69.7297,0.0000,0.00000,0.00000,16.7000
69.7948,0.0000,0.00000,0.00000,16.7000
69.8599,0.0000,0.00000,0.00000,16.7000
69.9249,0.0000,0.00000,0.00000,16.7000
69.9900,0.0000,0.00000,0.00000,16.7000
70.0551,0.0000,0.00000,0.00000,16.7000
70.1201,0.0000,0.00000,0.00000,16.7000
70.1852,0.0000,0.00000,0.00000,16.7000
70.2503,0.0000,0.00000,0.00000,16.7000
70.3153,0.0000,0.00000,0.00000,16.7000
70.3804,0.0000,0.00000,0.00000,16.7000
70.4454,0.0000,0.00000,0.00000,16.7000
70.5105,0.0000,0.00000,0.00000,16.7000
70.5756,0.0000,0.00000,0.00000,16.7000
70.6406,0.0000,0.00000,0.00000,16.7000
70.7057,0.0000,0.00000,0.00000,16.7000
70.7708,0.0000,0.00000,0.00000,16.7000
70.8358,0.0000,0.00000,0.00000,16.7000
70.9009,0.0000,0.00000,0.00000,16.7000
70.9660,0.0000,0.00000,0.00000,16.7000
71.0310,0.0000,0.00000,0.00000,16.7000
71.0961,0.0000,0.00000,0.00000,16.7000
71.1612,0.0000,0.00000,0.00000,16.7000
71.2262,0.0000,0.00000,0.00000,16.7000
71.2913,0.0000,0.00000,0.00000,16.7000
71.3564,0.0000,0.00000,0.00000,16.7000
71.4214,0.0000,0.00000,0.00000,16.7000
71.4865,0.0000,0.00000,0.00000,16.7000
71.5516,0.0000,0.00000,0.00000,16.7000
71.6166,0.0000,0.00000,0.00000,16.7000
71.6817,0.0000,0.00000,0.00000,16.7000
71.7467,0.0000,0.00000,0.00000,16.7000
71.8118,0.0000,0.00000,0.00000,16.7000
71.8769,0.0000,0.00000,0.00000,16.7000
71.9419,0.0000,0.00000,0.00000,16.7000
72.0070,0.0000,0.00000,0.00000,16.7000
72.0721,0.0000,0.00000,0.00000,16.7000
72.1371,0.0000,0.00000,0.00000,16.7000
72.2022,0.0000,0.00000,0.00000,16.7000
72.2673,0.0000,0.00000,0.00000,16.7000
72.3323,0.0000,0.00000,0.00000,16.7000
72.3974,0.0000,0.00000,0.00000,16.7000
72.4625,0.0000,0.00000,0.00000,16.7000
72.5275,0.0000,0.00000,0.00000,16.7000
72.5926,0.0000,0.00000,0.00000,16.7000
72.6577,0.0000,0.00000,0.00000,16.7000
72.7227,0.0000,0.00000,0.00000,16.7000
72.7878,0.0000,0.00000,0.00000,16.7000
72.8529,0.0000,0.00000,0.00000,16.7000
72.9179,0.0000,0.00000,0.00000,16.7000
72.9830,0.0000,0.00000,0.00000,16.7000
73.0480,0.0000,0.00000,0.00000,16.7000
73.1131,0.0000,0.00000,0.00000,16.7000
73.1782,0.0000,0.00000,0.00000,16.7000
73.2432,0.0000,0.00000,0.00000,16.7000
73.3083,0.0000,0.00000,0.00000,16.7000
73.3734,0.0000,0.00000,0.00000,16.7000
73.4384,0.0000,0.00000,0.00000,16.7000
73.5035,0.0000,0.00000,0.00000,16.7000
73.5686,0.0000,0.00000,0.00000,16.7000
73.6336,0.0000,0.00000,0.00000,16.7000
73.6987,0.0000,0.00000,0.00000,16.7000
73.7638,0.0000,0.00000,0.00000,16.7000
73.8288,0.0000,0.00000,0.00000,16.7000
73.8939,0.0000,0.00000,0.00000,16.7000
73.9590,0.0000,0.00000,0.00000,16.7000
74.0240,0.0000,0.00000,0.00000,16.7000
74.0891,0.0000,0.00000,0.00000,16.7000
74.1542,0.0000,0.00000,0.00000,16.7000
74.2192,0.0000,0.00000,0.00000,16.7000
74.2843,0.0000,0.00000,0.00000,16.7000
74.3493,0.0000,0.00000,0.00000,16.7000
74.4144,0.0000,0.00000,0.00000,16.7000
74.4795,0.0000,0.00000,0.00000,16.7000
74.5445,0.0000,0.00000,0.00000,16.7000
74.6096,0.0000,0.00000,0.00000,16.7000
74.6747,0.0000,0.00000,0.00000,16.7000
74.7397,0.0000,0.00000,0.00000,16.7000
74.8048,0.0000,0.00000,0.00000,16.7000
74.8699,0.0000,0.00000,0.00000,16.7000
74.9349,0.0000,0.00000,0.00000,16.7000
75.0000,0.0000,0.00000,0.00000,16.7000
